2023-06-10 16:55:34[ INFO ]>>test UserService: addUserInfo用户添加测试成功
2023-06-10 16:55:35[ INFO ]>>test UserService: selectUserInfo用户登录测试成功
2023-06-10 16:55:35[ INFO ]>>test UserMapper: updateByPrimaryKeySelective用户编辑测试成功
2023-06-10 16:55:35[ INFO ]>>test UserService: modifyUserInfo用户修改测试成功
2023-06-10 16:55:35[ INFO ]>>test ProjectMapper: updateByPrimaryKeySelective项目编辑测试成功
2023-06-10 16:55:35[ INFO ]>>test ProjectMapper: insert项目插入测试成功
2023-06-10 16:55:35[ INFO ]>>test UserMapper: selectUserInfo用户登录测试成功
2023-06-10 16:55:35[ INFO ]>>test UserService: queryUserList用户列表查询测试成功
2023-06-10 16:55:35[ INFO ]>>test ProjectMapper: queryProjectList项目列表查询测试成功
2023-06-10 16:55:35[ INFO ]>>test UserMapper: insert用户插入测试成功
2023-06-10 16:55:35[ INFO ]>>test ProjectService: queryProjectList项目查询列表测试成功
2023-06-10 16:55:35[ INFO ]>>test ProjectService: modifyProjectInfo项目修改测试成功
2023-06-10 16:55:35[ INFO ]>>test ProjectService: deleteProjectById项目删除测试成功
2023-06-10 16:55:35[ INFO ]>>test UserService: deleteUserById用户删除测试成功
2023-06-10 16:55:35[ INFO ]>>test UserMapper: deleteUserById用户删除测试成功
2023-06-10 16:55:35[ INFO ]>>test ProjectMapper: deleteProjectById项目删除测试成功
2023-06-10 16:55:35[ INFO ]>>test UserMapper: queryUserList用户列表查询测试成功
2023-06-10 16:55:35[ INFO ]>>test ProjectService: addProjectInfo项目添加测试成功
2023-06-10 17:05:20[ INFO ]>>test UserService: addUserInfo用户添加测试成功
2023-06-10 17:05:20[ INFO ]>>test UserService: selectUserInfo用户登录测试成功
2023-06-10 17:05:20[ INFO ]>>test UserMapper: updateByPrimaryKeySelective用户编辑测试成功
2023-06-10 17:05:20[ INFO ]>>test UserService: modifyUserInfo用户修改测试成功
2023-06-10 17:05:20[ INFO ]>>test ProjectMapper: updateByPrimaryKeySelective项目编辑测试成功
2023-06-10 17:05:20[ INFO ]>>test ProjectMapper: insert项目插入测试成功
2023-06-10 17:05:20[ INFO ]>>test UserMapper: selectUserInfo用户登录测试成功
2023-06-10 17:05:20[ INFO ]>>test UserService: queryUserList用户列表查询测试成功
2023-06-10 17:05:20[ INFO ]>>test ProjectMapper: queryProjectList项目列表查询测试成功
2023-06-10 17:05:20[ INFO ]>>test UserMapper: insert用户插入测试成功
2023-06-10 17:05:20[ INFO ]>>test ProjectService: queryProjectList项目查询列表测试成功
2023-06-10 17:05:20[ INFO ]>>test ProjectService: modifyProjectInfo项目修改测试成功
2023-06-10 17:05:20[ INFO ]>>test ProjectService: deleteProjectById项目删除测试成功
2023-06-10 17:05:20[ INFO ]>>test UserService: deleteUserById用户删除测试成功
2023-06-10 17:05:20[ INFO ]>>test UserMapper: deleteUserById用户删除测试成功
2023-06-10 17:05:20[ INFO ]>>test ProjectMapper: deleteProjectById项目删除测试成功
2023-06-10 17:05:20[ INFO ]>>test UserMapper: queryUserList用户列表查询测试成功
2023-06-10 17:05:20[ INFO ]>>test ProjectService: addProjectInfo项目添加测试成功
2023-06-10 17:28:27[ INFO ]>>test UserService: addUserInfo用户添加测试成功
2023-06-10 17:28:27[ INFO ]>>test UserService: selectUserInfo用户登录测试成功
2023-06-10 17:28:27[ INFO ]>>test UserMapper: updateByPrimaryKeySelective用户编辑测试成功
2023-06-10 17:28:27[ INFO ]>>test UserService: modifyUserInfo用户修改测试成功
2023-06-10 17:28:27[ INFO ]>>test ProjectMapper: updateByPrimaryKeySelective项目编辑测试成功
2023-06-10 17:28:27[ INFO ]>>test ProjectMapper: insert项目插入测试成功
2023-06-10 17:28:27[ INFO ]>>test UserMapper: selectUserInfo用户登录测试成功
2023-06-10 17:28:27[ INFO ]>>test UserService: queryUserList用户列表查询测试成功
2023-06-10 17:28:27[ INFO ]>>test ProjectMapper: queryProjectList项目列表查询测试成功
2023-06-10 17:28:27[ INFO ]>>test UserMapper: insert用户插入测试成功
2023-06-10 17:28:27[ INFO ]>>test ProjectService: queryProjectList项目查询列表测试成功
2023-06-10 17:28:27[ INFO ]>>test ProjectService: modifyProjectInfo项目修改测试成功
2023-06-10 17:28:27[ INFO ]>>test ProjectService: deleteProjectById项目删除测试成功
2023-06-10 17:28:27[ INFO ]>>test UserService: deleteUserById用户删除测试成功
2023-06-10 17:28:27[ INFO ]>>test UserMapper: deleteUserById用户删除测试成功
2023-06-10 17:28:27[ INFO ]>>test ProjectMapper: deleteProjectById项目删除测试成功
2023-06-10 17:28:27[ INFO ]>>test UserMapper: queryUserList用户列表查询测试成功
2023-06-10 17:28:27[ INFO ]>>test ProjectService: addProjectInfo项目添加测试成功
2023-06-10 17:31:42[ INFO ]>>test UserService: addUserInfo用户添加测试成功
2023-06-10 17:31:42[ INFO ]>>test UserService: selectUserInfo用户登录测试成功
2023-06-10 17:31:42[ INFO ]>>test UserMapper: updateByPrimaryKeySelective用户编辑测试成功
2023-06-10 17:31:42[ INFO ]>>test UserService: modifyUserInfo用户修改测试成功
2023-06-10 17:31:42[ INFO ]>>test ProjectMapper: updateByPrimaryKeySelective项目编辑测试成功
2023-06-10 17:31:42[ INFO ]>>test ProjectMapper: insert项目插入测试成功
2023-06-10 17:31:42[ INFO ]>>test UserMapper: selectUserInfo用户登录测试成功
2023-06-10 17:31:42[ INFO ]>>test UserService: queryUserList用户列表查询测试成功
2023-06-10 17:31:42[ INFO ]>>test ProjectMapper: queryProjectList项目列表查询测试成功
2023-06-10 17:31:42[ INFO ]>>test UserMapper: insert用户插入测试成功
2023-06-10 17:31:42[ INFO ]>>test ProjectService: queryProjectList项目查询列表测试成功
2023-06-10 17:31:42[ INFO ]>>test ProjectService: modifyProjectInfo项目修改测试成功
2023-06-10 17:31:42[ INFO ]>>test ProjectService: deleteProjectById项目删除测试成功
2023-06-10 17:31:43[ INFO ]>>test UserService: deleteUserById用户删除测试成功
2023-06-10 17:31:43[ INFO ]>>test UserMapper: deleteUserById用户删除测试成功
2023-06-10 17:31:43[ INFO ]>>test ProjectMapper: deleteProjectById项目删除测试成功
2023-06-10 17:31:43[ INFO ]>>test UserMapper: queryUserList用户列表查询测试成功
2023-06-10 17:31:43[ INFO ]>>test ProjectService: addProjectInfo项目添加测试成功
2023-06-10 17:33:31[ INFO ]>>test UserService: addUserInfo用户添加测试成功
2023-06-10 17:33:31[ INFO ]>>test UserService: selectUserInfo用户登录测试成功
2023-06-10 17:33:31[ INFO ]>>test UserMapper: updateByPrimaryKeySelective用户编辑测试成功
2023-06-10 17:33:31[ INFO ]>>test UserService: modifyUserInfo用户修改测试成功
2023-06-10 17:33:31[ INFO ]>>test ProjectMapper: updateByPrimaryKeySelective项目编辑测试成功
2023-06-10 17:33:31[ INFO ]>>test ProjectMapper: insert项目插入测试成功
2023-06-10 17:33:31[ INFO ]>>test UserMapper: selectUserInfo用户登录测试成功
2023-06-10 17:33:31[ INFO ]>>test UserService: queryUserList用户列表查询测试成功
2023-06-10 17:33:31[ INFO ]>>test ProjectMapper: queryProjectList项目列表查询测试成功
2023-06-10 17:33:31[ INFO ]>>test UserMapper: insert用户插入测试成功
2023-06-10 17:33:31[ INFO ]>>test ProjectService: queryProjectList项目查询列表测试成功
2023-06-10 17:33:31[ INFO ]>>test ProjectService: modifyProjectInfo项目修改测试成功
2023-06-10 17:33:31[ INFO ]>>test ProjectService: deleteProjectById项目删除测试成功
2023-06-10 17:33:31[ INFO ]>>test UserService: deleteUserById用户删除测试成功
2023-06-10 17:33:31[ INFO ]>>test UserMapper: deleteUserById用户删除测试成功
2023-06-10 17:33:31[ INFO ]>>test ProjectMapper: deleteProjectById项目删除测试成功
2023-06-10 17:33:31[ INFO ]>>test UserMapper: queryUserList用户列表查询测试成功
2023-06-10 17:33:31[ INFO ]>>test ProjectService: addProjectInfo项目添加测试成功
2023-06-10 17:34:33[ INFO ]>>test UserService: addUserInfo用户添加测试成功
2023-06-10 17:34:33[ INFO ]>>test UserService: selectUserInfo用户登录测试成功
2023-06-10 17:34:33[ INFO ]>>test UserMapper: updateByPrimaryKeySelective用户编辑测试成功
2023-06-10 17:34:33[ INFO ]>>test UserService: modifyUserInfo用户修改测试成功
2023-06-10 17:34:33[ INFO ]>>test ProjectMapper: updateByPrimaryKeySelective项目编辑测试成功
2023-06-10 17:34:33[ INFO ]>>test ProjectMapper: insert项目插入测试成功
2023-06-10 17:34:33[ INFO ]>>test UserMapper: selectUserInfo用户登录测试成功
2023-06-10 17:34:33[ INFO ]>>test UserService: queryUserList用户列表查询测试成功
2023-06-10 17:34:33[ INFO ]>>test ProjectMapper: queryProjectList项目列表查询测试成功
2023-06-10 17:34:33[ INFO ]>>test UserMapper: insert用户插入测试成功
2023-06-10 17:34:33[ INFO ]>>test ProjectService: queryProjectList项目查询列表测试成功
2023-06-10 17:34:33[ INFO ]>>test ProjectService: modifyProjectInfo项目修改测试成功
2023-06-10 17:34:33[ INFO ]>>test ProjectService: deleteProjectById项目删除测试成功
2023-06-10 17:34:33[ INFO ]>>test UserService: deleteUserById用户删除测试成功
2023-06-10 17:34:33[ INFO ]>>test UserMapper: deleteUserById用户删除测试成功
2023-06-10 17:34:33[ INFO ]>>test ProjectMapper: deleteProjectById项目删除测试成功
2023-06-10 17:34:33[ INFO ]>>test UserMapper: queryUserList用户列表查询测试成功
2023-06-10 17:34:33[ INFO ]>>test ProjectService: addProjectInfo项目添加测试成功
2023-06-10 17:37:31[ INFO ]>>test UserService: addUserInfo用户添加测试成功
2023-06-10 17:37:31[ INFO ]>>test UserService: selectUserInfo用户登录测试成功
2023-06-10 17:37:31[ INFO ]>>test UserMapper: updateByPrimaryKeySelective用户编辑测试成功
2023-06-10 17:37:31[ INFO ]>>test UserService: modifyUserInfo用户修改测试成功
2023-06-10 17:37:31[ INFO ]>>test ProjectMapper: updateByPrimaryKeySelective项目编辑测试成功
2023-06-10 17:37:31[ INFO ]>>test ProjectMapper: insert项目插入测试成功
2023-06-10 17:37:31[ INFO ]>>test UserMapper: selectUserInfo用户登录测试成功
2023-06-10 17:37:31[ INFO ]>>test UserService: queryUserList用户列表查询测试成功
2023-06-10 17:37:31[ INFO ]>>test ProjectMapper: queryProjectList项目列表查询测试成功
2023-06-10 17:37:31[ INFO ]>>test UserMapper: insert用户插入测试成功
2023-06-10 17:37:31[ INFO ]>>test ProjectService: queryProjectList项目查询列表测试成功
2023-06-10 17:37:31[ INFO ]>>test ProjectService: modifyProjectInfo项目修改测试成功
2023-06-10 17:37:31[ INFO ]>>test ProjectService: deleteProjectById项目删除测试成功
2023-06-10 17:37:31[ INFO ]>>test UserService: deleteUserById用户删除测试成功
2023-06-10 17:37:31[ INFO ]>>test UserMapper: deleteUserById用户删除测试成功
2023-06-10 17:37:31[ INFO ]>>test ProjectMapper: deleteProjectById项目删除测试成功
2023-06-10 17:37:31[ INFO ]>>test UserMapper: queryUserList用户列表查询测试成功
2023-06-10 17:37:31[ INFO ]>>test ProjectService: addProjectInfo项目添加测试成功
2023-06-10 17:43:08[ INFO ]>>test UserService: addUserInfo用户添加测试成功
2023-06-10 17:43:08[ INFO ]>>test UserService: selectUserInfo用户登录测试成功
2023-06-10 17:43:08[ INFO ]>>test UserMapper: updateByPrimaryKeySelective用户编辑测试成功
2023-06-10 17:43:08[ INFO ]>>test UserService: modifyUserInfo用户修改测试成功
2023-06-10 17:43:08[ INFO ]>>test ProjectMapper: updateByPrimaryKeySelective项目编辑测试成功
2023-06-10 17:43:08[ INFO ]>>test ProjectMapper: insert项目插入测试成功
2023-06-10 17:43:08[ INFO ]>>test UserMapper: selectUserInfo用户登录测试成功
2023-06-10 17:43:08[ INFO ]>>test UserService: queryUserList用户列表查询测试成功
2023-06-10 17:43:09[ INFO ]>>test ProjectMapper: queryProjectList项目列表查询测试成功
2023-06-10 17:43:09[ INFO ]>>test UserMapper: insert用户插入测试成功
2023-06-10 17:43:09[ INFO ]>>test ProjectService: queryProjectList项目查询列表测试成功
2023-06-10 17:43:09[ INFO ]>>test ProjectService: modifyProjectInfo项目修改测试成功
2023-06-10 17:43:09[ INFO ]>>test ProjectService: deleteProjectById项目删除测试成功
2023-06-10 17:43:09[ INFO ]>>test UserService: deleteUserById用户删除测试成功
2023-06-10 17:43:09[ INFO ]>>test UserMapper: deleteUserById用户删除测试成功
2023-06-10 17:43:09[ INFO ]>>test ProjectMapper: deleteProjectById项目删除测试成功
2023-06-10 17:43:09[ INFO ]>>test UserMapper: queryUserList用户列表查询测试成功
2023-06-10 17:43:09[ INFO ]>>test ProjectService: addProjectInfo项目添加测试成功
2023-06-10 17:51:34[ INFO ]>>test UserService: addUserInfo用户添加测试成功
2023-06-10 17:51:34[ INFO ]>>test UserService: selectUserInfo用户登录测试成功
2023-06-10 17:51:34[ INFO ]>>test UserMapper: updateByPrimaryKeySelective用户编辑测试成功
2023-06-10 17:51:34[ INFO ]>>test UserService: modifyUserInfo用户修改测试成功
2023-06-10 17:51:34[ INFO ]>>test ProjectMapper: updateByPrimaryKeySelective项目编辑测试成功
2023-06-10 17:51:34[ INFO ]>>test ProjectMapper: insert项目插入测试成功
2023-06-10 17:51:34[ INFO ]>>test UserMapper: selectUserInfo用户登录测试成功
2023-06-10 17:51:34[ INFO ]>>test UserService: queryUserList用户列表查询测试成功
2023-06-10 17:51:34[ INFO ]>>test ProjectMapper: queryProjectList项目列表查询测试成功
2023-06-10 17:51:34[ INFO ]>>test UserMapper: insert用户插入测试成功
2023-06-10 17:51:34[ INFO ]>>test ProjectService: queryProjectList项目查询列表测试成功
2023-06-10 17:51:34[ INFO ]>>test ProjectService: modifyProjectInfo项目修改测试成功
2023-06-10 17:51:34[ INFO ]>>test ProjectService: deleteProjectById项目删除测试成功
2023-06-10 17:51:34[ INFO ]>>test UserService: deleteUserById用户删除测试成功
2023-06-10 17:51:34[ INFO ]>>test UserMapper: deleteUserById用户删除测试成功
2023-06-10 17:51:34[ INFO ]>>test ProjectMapper: deleteProjectById项目删除测试成功
2023-06-10 17:51:34[ INFO ]>>test UserMapper: queryUserList用户列表查询测试成功
2023-06-10 17:51:34[ INFO ]>>test ProjectService: addProjectInfo项目添加测试成功
2023-06-10 18:00:20[ INFO ]>>test UserService: addUserInfo用户添加测试成功
2023-06-10 18:00:20[ INFO ]>>test UserService: selectUserInfo用户登录测试成功
2023-06-10 18:00:20[ INFO ]>>test UserMapper: updateByPrimaryKeySelective用户编辑测试成功
2023-06-10 18:00:20[ INFO ]>>test UserService: modifyUserInfo用户修改测试成功
2023-06-10 18:00:20[ INFO ]>>test ProjectMapper: updateByPrimaryKeySelective项目编辑测试成功
2023-06-10 18:00:20[ INFO ]>>test ProjectMapper: insert项目插入测试成功
2023-06-10 18:00:20[ INFO ]>>test UserMapper: selectUserInfo用户登录测试成功
2023-06-10 18:00:20[ INFO ]>>test UserService: queryUserList用户列表查询测试成功
2023-06-10 18:00:21[ INFO ]>>test ProjectMapper: queryProjectList项目列表查询测试成功
2023-06-10 18:00:21[ INFO ]>>test UserMapper: insert用户插入测试成功
2023-06-10 18:00:21[ INFO ]>>test ProjectService: queryProjectList项目查询列表测试成功
2023-06-10 18:00:21[ INFO ]>>test ProjectService: modifyProjectInfo项目修改测试成功
2023-06-10 18:00:21[ INFO ]>>test ProjectService: deleteProjectById项目删除测试成功
2023-06-10 18:00:21[ INFO ]>>test UserService: deleteUserById用户删除测试成功
2023-06-10 18:00:21[ INFO ]>>test UserMapper: deleteUserById用户删除测试成功
2023-06-10 18:00:21[ INFO ]>>test ProjectMapper: deleteProjectById项目删除测试成功
2023-06-10 18:00:21[ INFO ]>>test UserMapper: queryUserList用户列表查询测试成功
2023-06-10 18:00:21[ INFO ]>>test ProjectService: addProjectInfo项目添加测试成功
2023-06-10 18:05:09[ INFO ]>>test UserService: addUserInfo用户添加测试成功
2023-06-10 18:05:09[ INFO ]>>test UserService: selectUserInfo用户登录测试成功
2023-06-10 18:05:09[ INFO ]>>test UserMapper: updateByPrimaryKeySelective用户编辑测试成功
2023-06-10 18:05:09[ INFO ]>>test UserService: modifyUserInfo用户修改测试成功
2023-06-10 18:05:09[ INFO ]>>test ProjectMapper: updateByPrimaryKeySelective项目编辑测试成功
2023-06-10 18:05:09[ INFO ]>>test ProjectMapper: insert项目插入测试成功
2023-06-10 18:05:09[ INFO ]>>test UserMapper: selectUserInfo用户登录测试成功
2023-06-10 18:05:09[ INFO ]>>test UserService: queryUserList用户列表查询测试成功
2023-06-10 18:05:09[ INFO ]>>test ProjectMapper: queryProjectList项目列表查询测试成功
2023-06-10 18:05:09[ INFO ]>>test UserMapper: insert用户插入测试成功
2023-06-10 18:05:09[ INFO ]>>test ProjectService: queryProjectList项目查询列表测试成功
2023-06-10 18:05:09[ INFO ]>>test ProjectService: modifyProjectInfo项目修改测试成功
2023-06-10 18:05:09[ INFO ]>>test ProjectService: deleteProjectById项目删除测试成功
2023-06-10 18:05:09[ INFO ]>>test UserService: deleteUserById用户删除测试成功
2023-06-10 18:05:09[ INFO ]>>test UserMapper: deleteUserById用户删除测试成功
2023-06-10 18:05:09[ INFO ]>>test ProjectMapper: deleteProjectById项目删除测试成功
2023-06-10 18:05:09[ INFO ]>>test UserMapper: queryUserList用户列表查询测试成功
2023-06-10 18:05:09[ INFO ]>>test ProjectService: addProjectInfo项目添加测试成功
2023-06-10 18:11:39[ INFO ]>>test UserService: addUserInfo用户添加测试成功
2023-06-10 18:11:39[ INFO ]>>test UserService: selectUserInfo用户登录测试成功
2023-06-10 18:11:39[ INFO ]>>test UserMapper: updateByPrimaryKeySelective用户编辑测试成功
2023-06-10 18:11:39[ INFO ]>>test UserService: modifyUserInfo用户修改测试成功
2023-06-10 18:11:39[ INFO ]>>test ProjectMapper: updateByPrimaryKeySelective项目编辑测试成功
2023-06-10 18:11:39[ INFO ]>>test ProjectMapper: insert项目插入测试成功
2023-06-10 18:11:39[ INFO ]>>test UserMapper: selectUserInfo用户登录测试成功
2023-06-10 18:11:39[ INFO ]>>test UserService: queryUserList用户列表查询测试成功
2023-06-10 18:11:39[ INFO ]>>test ProjectMapper: queryProjectList项目列表查询测试成功
2023-06-10 18:11:39[ INFO ]>>test UserMapper: insert用户插入测试成功
2023-06-10 18:11:39[ INFO ]>>test ProjectService: queryProjectList项目查询列表测试成功
2023-06-10 18:11:39[ INFO ]>>test ProjectService: modifyProjectInfo项目修改测试成功
2023-06-10 18:11:39[ INFO ]>>test ProjectService: deleteProjectById项目删除测试成功
2023-06-10 18:11:39[ INFO ]>>test UserService: deleteUserById用户删除测试成功
2023-06-10 18:11:39[ INFO ]>>test UserMapper: deleteUserById用户删除测试成功
2023-06-10 18:11:39[ INFO ]>>test ProjectMapper: deleteProjectById项目删除测试成功
2023-06-10 18:11:39[ INFO ]>>test UserMapper: queryUserList用户列表查询测试成功
2023-06-10 18:11:39[ INFO ]>>test ProjectService: addProjectInfo项目添加测试成功
2023-06-10 18:22:09[ INFO ]>>test UserService: addUserInfo用户添加测试成功
2023-06-10 18:22:09[ INFO ]>>test UserService: selectUserInfo用户登录测试成功
2023-06-10 18:22:10[ INFO ]>>test UserMapper: updateByPrimaryKeySelective用户编辑测试成功
2023-06-10 18:22:10[ INFO ]>>test UserService: modifyUserInfo用户修改测试成功
2023-06-10 18:22:10[ INFO ]>>test ProjectMapper: updateByPrimaryKeySelective项目编辑测试成功
2023-06-10 18:22:10[ INFO ]>>test ProjectMapper: insert项目插入测试成功
2023-06-10 18:22:10[ INFO ]>>test UserMapper: selectUserInfo用户登录测试成功
